Name,Longitude,Latitude
E01005670,-2.330667,53.520067
E01005671,-2.32995,53.511598
E01005672,-2.335406,53.512642
E01005673,-2.312765,53.509548
E01005674,-2.324663,53.508704
E01005675,-2.304436,53.511611
E01005676,-2.349624,53.53109
E01005677,-2.333718,53.524671
E01005678,-2.324491,53.522693
E01005679,-2.320924,53.519577
E01005680,-2.291371,53.491864
E01005681,-2.282775,53.489624
E01005682,-2.281273,53.486628
E01005683,-2.2833,53.497647
E01005686,-2.340138,53.515729
E01005687,-2.352247,53.511626
E01005688,-2.342578,53.519317
E01005689,-2.348279,53.513834
E01005690,-2.344381,53.508248
E01005691,-2.354137,53.520487
E01005692,-2.336828,53.520614
E01005693,-2.352521,53.518528
E01005694,-2.33816,53.502452
E01005695,-2.354224,53.50089
E01005696,-2.346017,53.501698
E01005697,-2.351421,53.504371
E01005698,-2.333389,53.505926
E01005699,-2.314077,53.506467
E01005700,-2.339132,53.506341
E01005701,-2.323257,53.504571
E01005702,-2.403439,53.533403
E01005703,-2.413427,53.533147
E01005704,-2.41941,53.532005
E01005705,-2.38945,53.52421
E01005706,-2.411494,53.529042
E01005707,-2.39285,53.527828
E01005708,-2.403576,53.527521
E01005709,-2.423027,53.523139
E01005710,-2.413732,53.522104
E01005711,-2.384265,53.521549
E01005712,-2.395375,53.520642
E01005713,-2.406996,53.514784
E01005714,-2.386179,53.516943
E01005715,-2.396378,53.514186
E01005716,-2.414658,53.510155
E01005717,-2.403704,53.510749
E01005718,-2.402926,53.522342
E01005719,-2.325137,53.48611
E01005720,-2.307907,53.484545
E01005721,-2.299377,53.489958
E01005722,-2.312783,53.487292
E01005723,-2.301698,53.482825
E01005724,-2.325443,53.491706
E01005725,-2.365772,53.493499
E01005726,-2.370572,53.49059
E01005727,-2.362067,53.491161
E01005728,-2.36418,53.487343
E01005729,-2.363466,53.482199
E01005730,-2.368393,53.480807
E01005731,-2.377605,53.480165
E01005732,-2.380096,53.475875
E01005733,-2.373893,53.494214
E01005734,-2.415932,53.502681
E01005735,-2.414721,53.505244
E01005736,-2.425613,53.503451
E01005737,-2.404934,53.504262
E01005738,-2.37918,53.497252
E01005739,-2.424175,53.499506
E01005740,-2.377381,53.511465
E01005741,-2.366328,53.505234
E01005742,-2.35839,53.506302
E01005743,-2.121918,53.418429
E01005744,-2.106851,53.427282
E01005745,-2.096273,53.429751
E01005746,-2.100559,53.424509
E01005747,-2.089691,53.429575
E01005748,-2.089217,53.425515
E01005749,-2.105898,53.422004
E01005750,-2.128714,53.417908
E01005751,-2.114952,53.420044
E01005752,-2.103006,53.417799
E01005753,-2.131813,53.428564
E01005754,-2.138885,53.430647
E01005755,-2.134794,53.424387
E01005756,-2.133569,53.433275
E01005757,-2.141995,53.417378
E01005758,-2.154666,53.406974
E01005759,-2.163989,53.393227
E01005760,-2.160365,53.397584
E01005761,-2.179388,53.389035
E01005762,-2.17445,53.393737
E01005763,-2.169782,53.390779
E01005764,-2.169262,53.398649
E01005765,-2.178918,53.398087
E01005766,-2.159387,53.399605
E01005767,-2.231716,53.383183
E01005768,-2.228258,53.394299
E01005769,-2.209325,53.394704
E01005770,-2.241044,53.393784
E01005771,-2.233848,53.394834
E01005772,-2.228891,53.388751
E01005773,-2.217646,53.390732
E01005774,-2.210236,53.391466
E01005775,-2.241204,53.389951
E01005776,-2.220324,53.384963
E01005777,-2.20467,53.375865
E01005778,-2.19722,53.395671
E01005779,-2.199927,53.393195
E01005780,-2.193453,53.393476
E01005781,-2.192786,53.38942
E01005782,-2.183019,53.384349
E01005783,-2.194485,53.385017
E01005784,-2.202386,53.383838
E01005785,-2.196882,53.379698
E01005786,-2.190676,53.379133
E01005787,-2.200651,53.36976
E01005788,-2.195388,53.373747
E01005789,-2.185854,53.371414
E01005790,-2.206382,53.370646
E01005791,-2.190162,53.364915
E01005792,-2.181118,53.365723
E01005793,-2.195188,53.361098
E01005794,-2.182303,53.36093
E01005795,-2.187373,53.358897
E01005796,-2.182643,53.375902
E01005797,-2.151182,53.394367
E01005798,-2.151195,53.390085
E01005799,-2.164798,53.387844
E01005800,-2.157502,53.389169
E01005801,-2.136504,53.387058
E01005802,-2.143561,53.386956
E01005803,-2.147835,53.383999
E01005804,-2.159914,53.395148
E01005805,-2.116979,53.370682
E01005806,-2.129604,53.371321
E01005807,-2.121459,53.36797
E01005808,-2.157198,53.369418
E01005809,-2.150957,53.364234
E01005810,-2.158883,53.36351
E01005811,-2.150915,53.379303
E01005812,-2.154222,53.375367
E01005813,-2.144486,53.374798
E01005814,-2.133259,53.374967
E01005815,-2.1236,53.373467
E01005816,-2.173135,53.402798
E01005817,-2.172655,53.404318
E01005818,-2.19201,53.399726
E01005819,-2.197406,53.40009
E01005820,-2.177523,53.401362
E01005821,-2.187017,53.401233
E01005822,-2.166815,53.404241
E01005823,-2.181848,53.403861
E01005824,-2.133295,53.399006
E01005825,-2.143405,53.394052
E01005826,-2.122281,53.394317
E01005827,-2.129135,53.394886
E01005828,-2.119999,53.390404
E01005829,-2.126134,53.389032
E01005830,-2.136556,53.391664
E01005831,-2.131928,53.38924
E01005832,-2.125173,53.399999
E01005833,-2.117493,53.398445
E01005834,-2.116594,53.385324
E01005835,-2.102039,53.393052
E01005836,-2.112447,53.381941
E01005837,-2.106547,53.3875
E01005838,-2.122257,53.381622
E01005839,-2.104415,53.377614
E01005840,-2.125822,53.380903
E01005841,-2.10867,53.372401
E01005842,-2.107308,53.368263
E01005843,-2.107656,53.392178
E01005844,-2.22452,53.372339
E01005845,-2.231432,53.371949
E01005846,-2.215696,53.371135
E01005847,-2.223249,53.366051
E01005848,-2.216592,53.365965
E01005849,-2.229421,53.367562
E01005850,-2.224712,53.362058
E01005851,-2.235041,53.376657
E01005852,-2.210895,53.411724
E01005853,-2.186552,53.410925
E01005854,-2.190009,53.415549
E01005855,-2.199048,53.414024
E01005856,-2.181433,53.41275
E01005857,-2.193677,53.410119
E01005858,-2.209611,53.415679
E01005859,-2.183907,53.42073
E01005860,-2.178316,53.418313
E01005861,-2.175983,53.415438
E01005862,-2.170196,53.428403
E01005863,-2.174802,53.423526
E01005864,-2.184473,53.424777
E01005865,-2.190294,53.423857
E01005866,-2.177536,53.4277
E01005867,-2.192744,53.419276
E01005868,-2.203614,53.420862
E01005869,-2.177998,53.431837
E01005870,-2.142111,53.408997
E01005871,-2.139387,53.406108
E01005872,-2.145962,53.40686
E01005873,-2.129503,53.404644
E01005874,-2.148726,53.403343
E01005875,-2.133583,53.403973
E01005876,-2.13879,53.39925
E01005877,-2.143538,53.398226
E01005878,-2.074041,53.393328
E01005879,-2.069342,53.394702
E01005880,-2.049825,53.408854
E01005881,-2.045835,53.402937
E01005882,-2.075428,53.39985
E01005883,-2.06292,53.401453
E01005884,-2.082102,53.397932
E01005885,-2.064175,53.39542
E01005886,-2.155834,53.448773
E01005887,-2.164948,53.447247
E01005888,-2.151481,53.446874
E01005889,-2.156762,53.444516
E01005890,-2.167093,53.444086
E01005891,-2.150256,53.442375
E01005892,-2.155103,53.435503
E01005893,-2.161606,53.440105
E01005894,-2.157454,53.441456
E01005895,-2.153229,53.429429
E01005896,-2.159298,53.451929
E01005897,-2.073363,53.413322
E01005898,-2.065401,53.41454
E01005899,-2.097739,53.41189
E01005900,-2.09073,53.414488
E01005901,-2.105192,53.408051
E01005902,-2.106962,53.413162
E01005903,-2.081325,53.418969
E01005904,-2.085006,53.416121
E01005905,-2.109161,53.417385
E01005906,-2.064877,53.362757
E01005907,-2.069982,53.365363
E01005908,-2.034884,53.394568
E01005909,-2.056203,53.390259
E01005910,-2.06305,53.389587
E01005911,-2.072023,53.388692
E01005912,-2.061297,53.381978
E01005913,-2.075059,53.369199
E01005914,-2.154379,53.424975
E01005915,-2.157792,53.422446
E01005916,-2.1666,53.420625
E01005917,-2.167276,53.417201
E01005918,-2.160444,53.416058
E01005919,-2.170495,53.435875
E01005920,-2.168055,53.432733
E01005921,-2.162067,53.435505
E01005922,-2.15751,53.429221
E01005923,-2.178678,53.356057
E01005924,-2.170324,53.35532
E01005925,-2.162856,53.355056
E01005926,-2.164646,53.344077
E01005927,-2.162634,53.379759
E01005928,-2.165685,53.381631
E01005929,-2.17429,53.374301
E01005930,-2.166704,53.365787
E01005931,-2.173288,53.359866
E01005932,-2.157806,53.354656
E01005933,-2.086144,53.502388
E01005934,-2.092733,53.500981
E01005935,-2.082139,53.49977
E01005936,-2.069328,53.502116
E01005937,-2.062553,53.502655
E01005938,-2.078205,53.504654
E01005939,-2.083814,53.508582
E01005940,-2.093693,53.506418
E01005941,-2.086053,53.491451
E01005942,-2.076988,53.489154
E01005943,-2.079202,53.48604
E01005944,-2.07375,53.494392
E01005945,-2.073861,53.498781
E01005946,-2.08278,53.496058
E01005947,-2.080438,53.493935
E01005948,-2.097506,53.488901
E01005949,-2.092526,53.494513
E01005950,-2.106861,53.486805
E01005951,-2.113682,53.478096
E01005952,-2.103615,53.483724
E01005953,-2.110464,53.480413
E01005954,-2.103234,53.502595
E01005955,-2.099269,53.504122
E01005956,-2.114239,53.498629
E01005957,-2.102816,53.4969
E01005958,-2.109442,53.499012
E01005959,-2.108185,53.494576
E01005960,-2.099444,53.494249
E01005961,-2.139225,53.473364
E01005962,-2.132156,53.476831
E01005963,-2.120014,53.472348
E01005964,-2.124231,53.471487
E01005965,-2.11177,53.468251
E01005966,-2.120088,53.464087
E01005967,-2.115408,53.467802
E01005968,-2.132,53.481651
E01005969,-2.136891,53.478905
E01005970,-2.107305,53.462126
E01005971,-2.124292,53.458976
E01005972,-2.113672,53.460871
E01005973,-2.10171,53.457286
E01005974,-2.108401,53.456982
E01005975,-2.115968,53.449478
E01005976,-2.105876,53.453318
E01005977,-2.105693,53.450199
E01005978,-2.094947,53.447832
E01005979,-2.09602,53.443445
E01005980,-2.104695,53.445949
E01005981,-2.109089,53.446783
E01005982,-2.116794,53.444276
E01005983,-2.099263,53.439193
E01005984,-2.10539,53.43829
E01005985,-2.140456,53.45263
E01005986,-2.118466,53.45199
E01005987,-2.145339,53.44892
E01005988,-2.151783,53.453425
E01005989,-2.123409,53.447791
E01005990,-2.143845,53.455346
E01005991,-2.152383,53.455901
E01005992,-2.121314,53.454813
E01005993,-2.132608,53.488425
E01005994,-2.145346,53.488023
E01005995,-2.128846,53.488936
E01005996,-2.135805,53.486175
E01005997,-2.142581,53.483318
E01005998,-2.161316,53.479033
E01005999,-2.152081,53.477017
E01006000,-2.145269,53.477029
E01006001,-2.165915,53.485669
E01006002,-2.15337,53.481773
E01006003,-2.164984,53.482657
E01006004,-2.149058,53.48446
E01006005,-2.153182,53.490743
E01006006,-2.162187,53.48967
E01006007,-2.152996,53.488095
E01006008,-2.088641,53.468325
E01006009,-2.078271,53.477848
E01006010,-2.095213,53.477292
E01006011,-2.082487,53.473853
E01006012,-2.08767,53.476439
E01006013,-2.075009,53.472056
E01006014,-2.088474,53.471451
E01006015,-2.082207,53.467271
E01006016,-2.093125,53.480165
E01006017,-2.055033,53.472337
E01006018,-2.062736,53.476381
E01006019,-2.066215,53.472464
E01006020,-2.06747,53.470215
E01006021,-2.070268,53.47596
E01006022,-2.054384,53.480233
E01006023,-2.066855,53.479731
E01006024,-2.057532,53.451719
E01006025,-2.030811,53.451026
E01006026,-2.064278,53.452889
E01006027,-2.038695,53.448407
E01006028,-2.069696,53.450119
E01006029,-2.072827,53.448942
E01006030,-2.064615,53.443428
E01006031,-2.087147,53.461792
E01006032,-2.070545,53.46365
E01006033,-2.07744,53.462915
E01006034,-2.063194,53.46495
E01006035,-2.072111,53.457104
E01006036,-2.081962,53.45995
E01006037,-2.052998,53.463125
E01006038,-2.062651,53.459993
E01006039,-2.082341,53.447555
E01006040,-2.081872,53.449643
E01006041,-2.075359,53.445773
E01006042,-2.069226,53.439183
E01006043,-2.079528,53.442844
E01006044,-2.082132,53.439153
E01006045,-2.067418,53.434886
E01006046,-2.07478,53.438081
E01006047,-1.989723,53.464328
E01006048,-2.013561,53.459168
E01006049,-1.993415,53.460989
E01006050,-2.026651,53.44685
E01006051,-2.01601,53.442651
E01006052,-2.016983,53.452884
E01006053,-2.030221,53.526442
E01006054,-2.049097,53.519431
E01006055,-2.041991,53.521016
E01006056,-2.030884,53.517087
E01006057,-2.030903,53.513159
E01006058,-2.042911,53.516825
E01006059,-2.036909,53.512451
E01006060,-2.0574,53.48663
E01006061,-2.029761,53.500629
E01006062,-2.022469,53.505124
E01006063,-2.055372,53.495607
E01006064,-2.062306,53.492519
E01006065,-2.057081,53.491771
E01006066,-2.063133,53.48717
E01006067,-2.038352,53.489961
E01006068,-2.048937,53.483821
E01006069,-2.039516,53.48497
E01006070,-2.045061,53.481272
E01006071,-2.037339,53.473579
E01006072,-2.028933,53.470257
E01006073,-2.032274,53.492363
E01006074,-2.373412,53.391113
E01006075,-2.354464,53.389769
E01006076,-2.359004,53.385209
E01006077,-2.350192,53.381086
E01006078,-2.350292,53.396967
E01006079,-2.365358,53.393006
E01006080,-2.347786,53.393585
E01006081,-2.368335,53.373383
E01006082,-2.355182,53.378817
E01006083,-2.338088,53.377405
E01006084,-2.340665,53.372311
E01006085,-2.361004,53.375152
E01006086,-2.35874,53.371275
E01006087,-2.39169,53.384189
E01006088,-2.343255,53.380851
E01006089,-2.353952,53.4023
E01006090,-2.342129,53.40188
E01006091,-2.362823,53.404856
E01006092,-2.361677,53.401639
E01006093,-2.33686,53.399082
E01006094,-2.347567,53.410107
E01006095,-2.358403,53.409662
E01006096,-2.344046,53.405847
E01006097,-2.321972,53.414877
E01006098,-2.313094,53.414624
E01006099,-2.307767,53.416849
E01006100,-2.335425,53.414145
E01006101,-2.329254,53.411956
E01006102,-2.30934,53.411496
E01006103,-2.3391,53.409344
E01006104,-2.428196,53.419637
E01006105,-2.431328,53.41373
E01006106,-2.436808,53.41759
E01006107,-2.420121,53.419526
E01006108,-2.436935,53.414487
E01006109,-2.257197,53.461325
E01006110,-2.265935,53.458151
E01006111,-2.265055,53.461332
E01006112,-2.261806,53.459618
E01006113,-2.271221,53.456342
E01006114,-2.276138,53.453999
E01006115,-2.269096,53.45397
E01006116,-2.361152,53.459133
E01006117,-2.348264,53.455665
E01006118,-2.354554,53.457184
E01006119,-2.342591,53.454551
E01006120,-2.359786,53.4538
E01006121,-2.350762,53.461509
E01006122,-2.377899,53.460038
E01006123,-2.368864,53.45674
E01006124,-2.387202,53.454654
E01006125,-2.393306,53.45666
E01006126,-2.396476,53.452108
E01006127,-2.402761,53.446186
E01006128,-2.377464,53.450469
E01006129,-2.369961,53.444854
E01006130,-2.387522,53.450483
E01006131,-2.386581,53.446409
E01006132,-2.388746,53.442831
E01006133,-2.368746,53.440229
E01006134,-2.331125,53.370485
E01006135,-2.318239,53.374032
E01006136,-2.310478,53.36582
E01006137,-2.309223,53.361312
E01006138,-2.314651,53.380234
E01006139,-2.335863,53.381627
E01006140,-2.32634,53.380072
E01006141,-2.293293,53.452865
E01006142,-2.29671,53.448998
E01006143,-2.29887,53.4462
E01006144,-2.307599,53.443361
E01006145,-2.284519,53.454722
E01006146,-2.281943,53.451623
E01006147,-2.333262,53.428522
E01006148,-2.338337,53.423726
E01006149,-2.326221,53.428889
E01006150,-2.332239,53.423373
E01006151,-2.339592,53.416052
E01006152,-2.349139,53.418512
E01006153,-2.351628,53.41281
E01006154,-2.326883,53.43173
E01006155,-2.330904,53.449401
E01006156,-2.336181,53.45138
E01006157,-2.321283,53.453959
E01006158,-2.333531,53.455467
E01006159,-2.326128,53.45347
E01006160,-2.320813,53.424093
E01006161,-2.313023,53.425537
E01006162,-2.317654,53.419728
E01006163,-2.325288,53.420265
E01006164,-2.301951,53.427388
E01006165,-2.316989,53.429557
E01006166,-2.356327,53.423212
E01006167,-2.355231,53.416634
E01006168,-2.360766,53.415135
E01006169,-2.34739,53.430037
E01006170,-2.341165,53.430499
E01006171,-2.354869,53.428004
E01006172,-2.347574,53.42477
E01006173,-2.299865,53.418113
E01006174,-2.306526,53.4212
E01006175,-2.294895,53.415362
E01006176,-2.290615,53.418325
E01006177,-2.300312,53.412248
E01006178,-2.299258,53.422324
E01006179,-2.3153,53.443462
E01006180,-2.308041,53.448023
E01006181,-2.313047,53.450987
E01006182,-2.324583,53.449597
E01006183,-2.31785,53.447146
E01006184,-2.328885,53.445762
E01006185,-2.267382,53.464508
E01006186,-2.293089,53.460178
E01006187,-2.30088,53.455588
E01006188,-2.271247,53.459823
E01006189,-2.308628,53.453388
E01006190,-2.328564,53.401632
E01006191,-2.333776,53.395906
E01006192,-2.326792,53.395324
E01006193,-2.340713,53.393249
E01006194,-2.343364,53.385215
E01006195,-2.332482,53.406018
E01006196,-2.326175,53.405502
E01006197,-2.364779,53.449573
E01006198,-2.350667,53.450307
E01006199,-2.343433,53.449609
E01006200,-2.347186,53.445963
E01006201,-2.359085,53.448333
E01006202,-2.354154,53.445702
E01006203,-2.363914,53.444688
E01006204,-2.315173,53.397284
E01006205,-2.322385,53.393737
E01006206,-2.308982,53.395412
E01006207,-2.305816,53.392211
E01006208,-2.308342,53.390412
E01006209,-2.32335,53.389421
E01006210,-2.32155,53.408509
E01006211,-2.319278,53.401621
E01006212,-2.591246,53.514065
E01006213,-2.59954,53.524467
E01006214,-2.594237,53.51143
E01006215,-2.606715,53.510506
E01006216,-2.587152,53.50566
E01006217,-2.611373,53.52917
E01006218,-2.601439,53.522225
E01006219,-2.60273,53.515582
E01006220,-2.6199,53.496534
E01006221,-2.631448,53.49167
E01006222,-2.623574,53.491949
E01006223,-2.633023,53.487199
E01006224,-2.625028,53.488292
E01006225,-2.64106,53.483746
E01006226,-2.631903,53.483459
E01006227,-2.606733,53.480782
E01006228,-2.600866,53.479289
E01006229,-2.661995,53.583542
E01006230,-2.652102,53.581563
E01006231,-2.589888,53.573066
E01006232,-2.637258,53.582118
E01006233,-2.649528,53.576634
E01006234,-2.580866,53.569839
E01006235,-2.59066,53.569479
E01006236,-2.574044,53.562558
E01006237,-2.655885,53.590141
E01006238,-2.661237,53.587645
E01006239,-2.498024,53.529018
E01006240,-2.492236,53.533053
E01006241,-2.499089,53.532933
E01006242,-2.499372,53.523698
E01006243,-2.511534,53.520794
E01006244,-2.492858,53.522787
E01006245,-2.505907,53.519586
E01006246,-2.490973,53.49171
E01006247,-2.497863,53.487323
E01006248,-2.482431,53.505566
E01006249,-2.485193,53.500952
E01006250,-2.450468,53.500225
E01006251,-2.460739,53.495272
E01006252,-2.496825,53.496026
E01006253,-2.660258,53.559683
E01006254,-2.653743,53.560914
E01006255,-2.644573,53.558141
E01006256,-2.656758,53.556277
E01006257,-2.646387,53.554154
E01006258,-2.649724,53.553201
E01006259,-2.668855,53.562189
E01006260,-2.647954,53.562301
E01006261,-2.649003,53.493973
E01006262,-2.648812,53.508362
E01006263,-2.636717,53.494914
E01006264,-2.651088,53.490618
E01006265,-2.642895,53.489472
E01006266,-2.655696,53.500781
E01006267,-2.650685,53.498305
E01006268,-2.644184,53.498361
E01006269,-2.583126,53.532072
E01006270,-2.55893,53.535128
E01006271,-2.573485,53.540946
E01006272,-2.578941,53.537182
E01006273,-2.565254,53.539034
E01006274,-2.571268,53.532493
E01006275,-2.568096,53.535228
E01006276,-2.577726,53.529728
E01006277,-2.568055,53.527758
E01006278,-2.548698,53.524694
E01006279,-2.541874,53.523328
E01006280,-2.557388,53.525771
E01006281,-2.53645,53.522755
E01006282,-2.529984,53.515474
E01006283,-2.535185,53.507978
E01006284,-2.537722,53.511828
E01006285,-2.552361,53.530305
E01006286,-2.559634,53.530635
E01006287,-2.479924,53.531732
E01006288,-2.468806,53.522239
E01006289,-2.486726,53.530142
E01006290,-2.477402,53.528523
E01006291,-2.486173,53.526036
E01006292,-2.483157,53.521253
E01006293,-2.477591,53.515722
E01006294,-2.462808,53.514575
E01006295,-2.470328,53.51577
E01006296,-2.515328,53.490228
E01006297,-2.501952,53.487813
E01006298,-2.523324,53.492257
E01006299,-2.526523,53.488661
E01006300,-2.520095,53.484913
E01006301,-2.526091,53.481679
E01006302,-2.548224,53.476591
E01006303,-2.541248,53.476437
E01006304,-2.561605,53.469623
E01006305,-2.596237,53.544571
E01006306,-2.622718,53.543933
E01006307,-2.611127,53.543616
E01006308,-2.604049,53.542986
E01006309,-2.612492,53.537837
E01006310,-2.619561,53.536364
E01006311,-2.599533,53.54755
E01006312,-2.686233,53.572632
E01006313,-2.693108,53.569424
E01006314,-2.698887,53.570428
E01006315,-2.68021,53.594486
E01006316,-2.686744,53.589824
E01006317,-2.666083,53.591425
E01006318,-2.685013,53.576218
E01006319,-2.669771,53.587521
E01006320,-2.705937,53.582346
E01006321,-2.71204,53.578195
E01006322,-2.545646,53.512858
E01006323,-2.537464,53.504847
E01006324,-2.534236,53.498947
E01006325,-2.540187,53.496506
E01006326,-2.526764,53.497768
E01006327,-2.5444,53.496533
E01006328,-2.522719,53.496317
E01006329,-2.570069,53.514247
E01006330,-2.510526,53.501542
E01006331,-2.5028,53.499912
E01006332,-2.506084,53.496327
E01006333,-2.515306,53.499501
E01006334,-2.519889,53.501542
E01006335,-2.502389,53.493331
E01006336,-2.523421,53.509079
E01006337,-2.516952,53.508877
E01006338,-2.519017,53.50539
E01006339,-2.576388,53.479882
E01006340,-2.584867,53.480054
E01006341,-2.563226,53.474502
E01006342,-2.590675,53.478116
E01006343,-2.570303,53.475014
E01006344,-2.587943,53.476156
E01006345,-2.576967,53.473933
E01006346,-2.601166,53.473267
E01006347,-2.56989,53.470361
E01006348,-2.580795,53.469553
E01006349,-2.638557,53.538581
E01006350,-2.663464,53.544293
E01006351,-2.664069,53.539897
E01006352,-2.655741,53.538924
E01006353,-2.662913,53.535784
E01006354,-2.668899,53.536478
E01006355,-2.668251,53.532853
E01006356,-2.681373,53.5428
E01006357,-2.675156,53.541398
E01006358,-2.681941,53.535426
E01006359,-2.674684,53.535828
E01006360,-2.674908,53.548228
E01006361,-2.666179,53.549378
E01006362,-2.708565,53.540476
E01006363,-2.700433,53.542586
E01006364,-2.705046,53.536376
E01006365,-2.711104,53.532617
E01006366,-2.7136,53.525393
E01006367,-2.712084,53.523468
E01006368,-2.704969,53.512763
E01006369,-2.643388,53.54962
E01006370,-2.628368,53.553556
E01006371,-2.642109,53.553428
E01006372,-2.636601,53.565552
E01006373,-2.636439,53.559481
E01006374,-2.634051,53.55772
E01006375,-2.632419,53.55321
E01006376,-2.462716,53.502593
E01006377,-2.453808,53.513248
E01006378,-2.442689,53.515304
E01006379,-2.428064,53.507607
E01006380,-2.435241,53.509429
E01006381,-2.462513,53.509521
E01006382,-2.450486,53.510041
E01006383,-2.45988,53.505954
E01006384,-2.448909,53.506838
E01006385,-2.452896,53.504826
E01006386,-2.623854,53.546742
E01006387,-2.619321,53.551567
E01006388,-2.601749,53.556851
E01006389,-2.611398,53.550617
E01006390,-2.618815,53.555243
E01006391,-2.608719,53.554807
E01006392,-2.616911,53.547818
E01006393,-2.666177,53.520242
E01006394,-2.675917,53.520194
E01006395,-2.669684,53.516917
E01006396,-2.687421,53.549007
E01006397,-2.684722,53.547031
E01006398,-2.68549,53.54305
E01006399,-2.688712,53.537032
E01006400,-2.665215,53.523894
E01006401,-2.678318,53.528429
E01006402,-2.671006,53.525351
E01006403,-2.658319,53.523073
E01006404,-2.656276,53.528457
E01006405,-2.642031,53.53323
E01006406,-2.643846,53.526747
E01006407,-2.639655,53.523233
E01006408,-2.650439,53.52626
E01006409,-2.648052,53.522141
E01006410,-2.644327,53.519545
E01006411,-2.648681,53.533347
E01032556,-2.074573,53.536172
E01032557,-2.074129,53.529088
E01032558,-2.074565,53.568202
E01032559,-2.080899,53.564662
E01032684,-2.260809,53.48866
E01032685,-2.292945,53.472297
E01032686,-2.282019,53.468558
E01032687,-2.255921,53.484275
E01032906,-2.261927,53.482912
E01032907,-2.268868,53.48412
E01032909,-2.249625,53.485134
E01032911,-2.251375,53.487254
E01032912,-2.281761,53.475248
E01032914,-2.28926,53.478335
E01032915,-2.272326,53.474255
E01032917,-2.267682,53.474619
E01032919,-2.274086,53.49691
E01032920,-2.096765,53.551038
E01032921,-2.12962,53.535497
E01032922,-2.001811,53.54654
E01033217,-2.434373,53.579063
E01033218,-2.512042,53.557434
E01033219,-2.50092,53.562929
E01033220,-2.431289,53.584432
E01033258,-2.143519,53.621997
E01033330,-2.255653,53.489572
E01033651,-2.233557,53.487344
E01033652,-2.21933,53.461526
E01033653,-2.237026,53.477685
E01033654,-2.23142,53.475989
E01033655,-2.240062,53.49084
E01033656,-2.243399,53.471461
E01033657,-2.217272,53.460354
E01033658,-2.240749,53.484232
E01033659,-2.230965,53.483015
E01033660,-2.263617,53.47222
E01033661,-2.226376,53.479919
E01033662,-2.241301,53.474525
E01033663,-2.219987,53.481466
E01033664,-2.235713,53.48798
E01033665,-2.237684,53.49106
E01033666,-2.159914,53.47174
E01033667,-2.235465,53.484047
E01033668,-2.194368,53.485891
E01033669,-2.200578,53.4809
E01033670,-2.24752,53.429208
E01033671,-2.243364,53.427645
E01033672,-2.260664,53.47016
E01033673,-2.261638,53.472786
E01033674,-2.245702,53.492193
E01033675,-2.249951,53.500911
E01033676,-2.229374,53.501595
E01033677,-2.24543,53.474969
E01033678,-2.212109,53.500232
E01033679,-2.216874,53.498275
E01033680,-2.254457,53.4523
E01033681,-2.254947,53.478743
E01033682,-2.256775,53.473615
E01033683,-2.250373,53.473601
E01033684,-2.218745,53.479662
E01033685,-2.182813,53.525309
E01033686,-2.259218,53.451696
E01033687,-2.190939,53.527315
E01033688,-2.211293,53.479764
