Name,masterpc,Latitude,Longitude
S34001409,KY11 2GB,56.033951,-3.4296235
S34001410,KY8 3RW,56.188324,-3.0030891
S34001411,KY12 0BU,56.081331,-3.4444423
S34001412,KY16 0FG,56.3818,-2.92723
S34001413,KY2 6UA,56.123805,-3.1994117
S34001414,KY8 3HN,56.184459,-3.0131705
S34001415,KY11 7RG,56.082294,-3.3919152
S34001416,KY11 1EB,56.033135,-3.3901931
S34001417,KY2 5DH,56.127701,-3.1678561
S34001418,KY7 6HE,56.199222,-3.1272688
S34001419,KY8 3LD,56.189445,-3.0165246
S34001420,KY15 4RG,56.335979,-2.9865315
S34001421,KY12 0AB,56.076148,-3.446578
S34001422,KY1 2SJ,56.131576,-3.1190458
S34001423,KY1 2RB,56.114822,-3.1547768
S34001424,KY1 2TZ,56.126199,-3.1235066
S34001425,KY15 7TJ,56.262554,-3.1007329
S34001426,KY10 2QY,56.216925,-2.7341203
S34001427,KY5 9AR,56.123993,-3.3159155
S34001428,KY2 6NA,56.136737,-3.2056395
S34001429,KY4 8LX,56.107471,-3.3390692
S34001430,KY8 4QT,56.198541,-2.9995844
S34001431,KY8 5PB,56.253689,-2.9783607
S34001432,KY6 3BF,56.19804,-3.2177807
S34001433,KY3 9AX,56.058856,-3.2379116
S34001434,KY11 4RR,56.064339,-3.4321135
S34001435,KY15 5SR,56.309195,-3.0339439
S34001436,KY3 9XR,56.073404,-3.1772016
S34001437,KY6 2SR,56.185838,-3.1741813
S34001438,KY8 1HJ,56.175755,-3.0399214
S34001439,KY8 3DB,56.183467,-3.0223759
S34001440,KY11 4PS,56.063651,-3.4402634
S34001441,KY10 2EA,56.206215,-2.7668002
S34001442,KY1 1SF,56.09387,-3.1632955
S34001443,KY16 8HE,56.332031,-2.793177
S34001444,KY11 1HZ,56.037997,-3.4051669
S34001445,KY4 9HJ,56.118888,-3.3435513
S34001446,KY15 4HA,56.320177,-3.0107805
S34001447,KY3 0RX,56.049508,-3.3272659
S34001448,KY1 3DR,56.125861,-3.1378624
S34001449,KY15 4QH,56.385025,-3.038314
S34001450,KY4 8BA,56.083739,-3.3824057
S34001451,KY11 1NJ,56.035194,-3.3956438
S34001452,KY3 0SL,56.055265,-3.2979813
S34001453,FK10 4NR,56.066967,-3.7170009
S34001454,KY10 3HA,56.223624,-2.703881
S34001455,KY2 6NP,56.130107,-3.1971624
S34001456,KY12 7ED,56.067729,-3.4594668
S34001457,KY16 9JT,56.339335,-2.7931507
S34001458,KY5 8DB,56.157058,-3.3211032
S34001459,KY16 0JN,56.378905,-2.8807182
S34001460,KY11 8TF,56.050675,-3.4177986
S34001461,KY1 1HA,56.11341,-3.1635956
S34001462,KY16 8RW,56.334003,-2.8023076
S34001463,KY11 2RN,56.043693,-3.435731
S34001464,KY16 9LJ,56.336195,-2.7869068
S34001465,KY2 5LT,56.102318,-3.1725375
S34001466,KY4 0AJ,56.136576,-3.3838671
S34001467,KY15 5QF,56.290192,-2.9854807
S34001468,KY11 1JJ,56.010216,-3.3946787
S34001469,KY11 8DG,56.058707,-3.4280504
S34001470,KY11 2LB,56.041421,-3.4176678
S34001471,KY11 8GL,56.059386,-3.3969996
S34001472,KY8 2JW,56.188251,-3.0358768
S34001473,KY8 4EF,56.201155,-3.0063092
S34001474,DD6 8RB,56.423227,-2.9212831
S34001475,KY3 9ES,56.063997,-3.2269619
S34001476,KY16 9AQ,56.34063,-2.7915761
S34001477,KY11 4SR,56.067775,-3.4495092
S34001478,KY11 2BA,56.028952,-3.4368526
S34001479,KY16 9YF,56.355935,-2.9137363
S34001480,KY7 4RA,56.183751,-3.1640158
S34001481,KY12 8EZ,56.077721,-3.5778145
S34001482,KY16 9PB,56.340183,-2.796808
S34001483,KY11 3DJ,56.048896,-3.4571659
S34001484,KY8 1HU,56.177156,-3.0271694
S34001485,KY2 5TF,56.12178,-3.1753976
S34001486,KY8 5SD,56.208168,-3.0637715
S34001487,KY8 4NA,56.194993,-2.9973165
S34001488,KY8 5SN,56.214848,-3.0485581
S34001489,KY11 2TL,56.041773,-3.4284681
S34001490,KY8 1EA,56.182234,-3.0345064
S34001491,KY8 5HD,56.201994,-3.0169211
S34001492,KY15 7AY,56.25161,-3.2058271
S34001493,KY10 3QZ,56.260174,-2.6285856
S34001494,KY14 6DH,56.348183,-3.2401504
S34001495,KY11 8JP,56.068157,-3.4119026
S34001496,KY15 7XQ,56.250471,-3.1537421
S34001497,KY15 5TT,56.301087,-2.9301865
S34001498,KY16 8TJ,56.327483,-2.8101431
S34001499,KY8 5TL,56.207668,-2.9987257
S34001500,KY12 9NF,56.112918,-3.5636709
S34001501,KY11 2LY,56.037499,-3.4133829
S34001502,KY10 3XA,56.256686,-2.6396333
S34001503,KY14 7SF,56.27233,-3.2938593
S34001504,KY12 9FG,56.078078,-3.4680045
S34001505,KY6 1DR,56.197988,-3.1814669
S34001506,KY15 4AN,56.318816,-3.0189577
S34001507,KY1 2LJ,56.130386,-3.1545998
S34001508,KY15 4NA,56.325506,-3.0725476
S34001509,KY11 1LU,56.026034,-3.4022772
S34001510,KY2 6BJ,56.125746,-3.1825486
S34001511,KY12 8JB,56.058509,-3.6248886
S34001512,KY2 6RE,56.136505,-3.1896373
S34001513,DD6 8HU,56.43286,-2.9520508
S34001514,KY6 3LF,56.201126,-3.2201351
S34001515,KY1 2DX,56.125183,-3.144084
S34001516,KY4 9QL,56.114603,-3.3467471
S34001517,KY5 0JG,56.147522,-3.2610907
S34001518,DD6 8BJ,56.442046,-2.9386234
S34001519,KY7 6QE,56.190495,-3.0956229
S34001520,KY16 9UY,56.340066,-2.7996364
S34001521,KY11 3AW,56.065287,-3.4524677
S34001522,KY6 3EZ,56.205016,-3.2137945
S34001523,KY12 7TU,56.071406,-3.4432838
S34001524,KY7 4AH,56.190702,-3.1566527
S34001525,KY1 2QA,56.120564,-3.1451211
S34001526,KY11 8FZ,56.059205,-3.4065486
S34001527,KY1 3HF,56.133187,-3.1354723
S34001528,KY4 0HB,56.123654,-3.3734454
S34001529,KY11 3HQ,56.053366,-3.49067
S34001530,KY9 1DH,56.191467,-2.8219696
S34001531,KY1 2NR,56.122602,-3.1433479
S34001532,KY8 6DB,56.214185,-2.9481219
S34001533,KY1 4DG,56.16277,-3.1697254
S34001534,KY11 2RG,56.037802,-3.4237308
S34001535,KY16 8DH,56.330803,-2.7884292
S34001536,KY16 9NQ,56.333016,-2.8280026
S34001537,KY2 5LH,56.116281,-3.16402
S34001538,KY16 9AU,56.342465,-2.7997351
S34001539,KY15 5RS,56.303368,-3.0568486
S34001540,KY6 1JE,56.196608,-3.2034237
S34001541,KY1 3JH,56.13044,-3.1459295
S34001542,KY5 0HQ,56.164371,-3.299969
S34001543,KY8 3ND,56.188884,-3.0137383
S34001544,KY1 4AN,56.165407,-3.1453121
S34001545,KY7 6TS,56.213094,-3.1850756
S34001546,KY4 8LH,56.103992,-3.3499459
S34001547,KY7 4NQ,56.176654,-3.167667
S34001548,KY2 6LU,56.125648,-3.1918277
S34001549,KY2 5AF,56.126029,-3.1621749
S34001550,KY5 8QF,56.161735,-3.3323905
S34001551,KY1 3EL,56.130494,-3.1371466
S34001552,KY11 4DE,56.065727,-3.420873
S34001553,KY16 0EZ,56.38237,-2.8824176
S34001554,KY16 8LS,56.30564,-2.733882
S34001555,KY15 5JA,56.315472,-3.0093467
S34001556,KY15 4HY,56.318145,-3.027347
S34001557,KY3 9RR,56.068023,-3.1771339
S34001558,KY6 3HE,56.225649,-3.1996889
S34001559,KY16 9XG,56.339282,-2.8014317
S34001560,KY7 4RN,56.186492,-3.1552854
S34001561,KY7 4DR,56.193966,-3.1622141
S34001562,KY4 9NS,56.109441,-3.3439135
S34001563,KY1 4LA,56.158642,-3.0668941
S34001564,KY8 5RP,56.181971,-3.0549754
S34001565,KY12 7NA,56.070637,-3.464348
S34001566,KY15 5JE,56.315633,-3.0072008
S34001567,KY12 0RA,56.075419,-3.4542949
S34001568,KY12 0XY,56.079683,-3.4277659
S34001569,KY1 1BT,56.117047,-3.1581084
S34001570,KY7 5AT,56.194496,-3.1477904
S34001571,KY12 0PE,56.083644,-3.4571117
S34001572,KY6 2PA,56.188813,-3.1937372
S34001573,KY5 0NU,56.147227,-3.2749881
S34001574,KY12 7AG,56.072011,-3.4636611
S34001575,KY11 2AG,56.029595,-3.4271195
S34001576,KY1 2ER,56.120644,-3.1548709
S34001577,KY2 6DR,56.129848,-3.1829963
S34001578,KY15 7SQ,56.27483,-3.120481
S34001579,KY5 0XY,56.173357,-3.237761
S34001580,KY10 2DF,56.217158,-2.7869486
S34001581,KY1 1SH,56.099188,-3.1653207
S34001582,KY10 3HW,56.224797,-2.6935324
S34001583,KY12 8SZ,56.060121,-3.585961
S34001584,KY16 9AR,56.34274,-2.7932861
S34001585,KY11 3BD,56.060927,-3.4518219
S34001586,KY1 2YH,56.136574,-3.1227473
S34001587,KY14 7DP,56.289508,-3.2287175
S34001588,KY4 0ER,56.132172,-3.3903702
S34001589,KY2 5LN,56.120113,-3.1635567
S34001590,KY1 1RS,56.111344,-3.1663313
S34001591,KY7 6UA,56.214842,-3.1892413
S34001592,KY12 9HP,56.101152,-3.5511516
S34001593,KY5 0EQ,56.140516,-3.2529433
S34001594,KY7 6RZ,56.208401,-3.1674067
S34001595,KY14 7DY,56.293553,-3.2375885
S34001596,KY1 1NP,56.105159,-3.1600345
S34001597,KY8 4JD,56.197613,-2.9920821
S34001598,KY7 4JF,56.192366,-3.1736556
S34001599,KY9 1JG,56.267692,-2.8221022
S34001600,KW14 7YB,58.582378,-3.7088119
S34001601,IV1 1YL,57.487347,-4.2272861
S34001602,IV2 4EN,57.456136,-4.2244868
S34001603,IV3 8QF,57.475573,-4.2582606
S34001604,KW12 6XQ,58.515046,-3.5433194
S34001605,IV17 0PX,57.696739,-4.256742
S34001606,KW1 5UP,58.508617,-3.3322655
S34001607,IV12 5JZ,57.570822,-3.7868891
S34001608,PH25 3EF,57.225504,-3.6747102
S34001609,IV54 8YU,57.479752,-5.3341452
S34001610,IV42 8PZ,57.24896,-5.8251404
S34001611,IV3 8JF,57.482803,-4.2362517
S34001612,IV6 7TG,57.523136,-4.4603889
S34001613,KW3 6BH,58.306152,-3.2869982
S34001614,IV7 8DN,57.563612,-4.419796
S34001615,PH26 3EE,57.320099,-3.6325293
S34001616,IV2 5HP,57.467594,-4.1884464
S34001617,IV2 6UP,57.182412,-4.5359501
S34001618,IV2 3DZ,57.473823,-4.1924716
S34001619,PH50 4SE,56.712291,-4.9716433
S34001620,IV27 4NY,58.169597,-4.6929116
S34001621,PH41 4RD,57.003349,-5.8314835
S34001622,IV19 1HF,57.81226,-4.0599562
S34001623,IV2 4SR,57.471823,-4.2256072
S34001624,PH26 3PJ,57.348613,-3.5546204
S34001625,IV12 5AF,57.586177,-3.8565465
S34001626,PH22 1QW,57.175188,-3.8144953
S34001627,IV51 9BT,57.412599,-6.1946622
S34001628,IV3 8NL,57.479372,-4.2603801
S34001629,IV14 9AH,57.58692,-4.5397387
S34001630,IV2 3AZ,57.476064,-4.2225626
S34001631,IV3 8EX,57.486868,-4.2486969
S34001632,IV2 3QU,57.47815,-4.2091613
S34001633,IV3 5AU,57.47448,-4.2480188
S34001634,IV2 4AZ,57.470664,-4.2199665
S34001635,IV14 9AS,57.591186,-4.5425129
S34001636,IV12 4NT,57.586796,-3.8664146
S34001637,IV7 8JE,57.567003,-4.4387669
S34001638,IV54 8YG,57.396134,-5.5094301
S34001639,IV15 9RT,57.594985,-4.4275537
S34001640,IV12 4QA,57.58251,-3.8700924
S34001641,PH20 1BX,56.974658,-4.4100359
S34001642,KW1 5QJ,58.437141,-3.091377
S34001643,PH22 1TN,57.203801,-3.8258819
S34001644,IV63 6WR,57.328439,-4.4811961
S34001645,PH33 6LP,56.822169,-5.0927459
S34001646,IV18 0PB,57.761267,-4.0701645
S34001647,IV2 7RQ,57.489381,-4.124543
S34001648,IV2 3PP,57.479079,-4.2207607
S34001649,PH22 1RX,57.196555,-3.828007
S34001650,IV9 8PS,57.566606,-4.1773647
S34001651,IV17 0YA,57.711715,-4.2588662
S34001652,IV2 7JB,57.540962,-4.0634499
S34001653,IV25 3RE,57.890054,-4.0837895
S34001654,IV2 5TF,57.47614,-4.1423716
S34001655,IV10 8UY,57.587131,-4.1158863
S34001656,IV2 4LW,57.455528,-4.2349689
S34001657,IV12 5ED,57.577522,-3.8720274
S34001658,KW8 6HX,58.135228,-3.6639308
S34001659,IV27 4JN,58.159116,-5.2325048
S34001660,PH21 1ET,57.081098,-4.0536955
S34001661,IV2 4QP,57.463062,-4.2261249
S34001662,PH33 6TN,56.809031,-5.1142766
S34001663,IV19 1AY,57.810511,-4.053645
S34001664,IV18 0JU,57.694162,-4.1771455
S34001665,IV2 6BE,57.445443,-4.2250373
S34001666,IV15 9QX,57.594649,-4.4202516
S34001667,KW14 8AG,58.595271,-3.5189778
S34001668,KW1 4EA,58.4429,-3.0932342
S34001669,IV10 8ST,57.580901,-4.1363668
S34001670,KW5 6DT,58.268031,-3.3997959
S34001671,PH34 4EX,56.885415,-4.9656454
S34001672,PH33 6SA,56.692832,-5.1726266
S34001673,PH33 7PT,56.838723,-5.0859941
S34001674,IV1 1TF,57.484256,-4.2247455
S34001675,PH36 4JN,56.71436,-5.7800703
S34001676,IV4 7AJ,57.480383,-4.5031736
S34001677,IV27 4XQ,58.474459,-4.4159708
S34001678,IV26 2XY,58.031136,-5.1800853
S34001679,IV25 3SE,57.879479,-4.031114
S34001680,KW1 5SA,58.435384,-3.1056751
S34001681,PH24 3BU,57.255125,-3.7780734
S34001682,KW1 5LF,58.439898,-3.0967039
S34001683,IV3 8EA,57.48849,-4.2439244
S34001684,PH33 7ET,56.83811,-5.099834
S34001685,IV3 8NW,57.469016,-4.2721312
S34001686,PH22 1PF,57.190003,-3.8330947
S34001687,IV25 3HP,57.883537,-4.0391524
S34001688,IV2 4BH,57.45418,-4.2217675
S34001689,KW12 6XE,58.519906,-3.4831131
S34001690,IV18 0AH,57.690646,-4.171532
S34001691,IV2 3JF,57.474594,-4.216202
S34001692,PH49 4JZ,56.682586,-5.190481
S34001693,IV19 1GZ,57.803426,-4.0417138
S34001694,IV18 0JZ,57.702449,-4.1363556
S34001695,IV17 0UY,57.693471,-4.249508
S34001696,IV12 4AU,57.585069,-3.8683502
S34001697,IV2 3NX,57.477512,-4.2173796
S34001698,IV2 6DP,57.396115,-4.32001
S34001699,IV3 5EB,57.475598,-4.2392139
S34001700,KW10 6TA,57.966861,-4.0062669
S34001701,PH26 3LE,57.333236,-3.6121306
S34001702,IV19 1DX,57.808163,-4.0571809
S34001703,PH33 7DW,56.83855,-5.1059875
S34001704,IV2 3YW,57.475602,-4.1966479
S34001705,IV18 0EQ,57.687126,-4.1677815
S34001706,KW1 5EU,58.439996,-3.0883479
S34001707,PH33 6TQ,56.832681,-5.0761996
S34001708,IV3 8TQ,57.476993,-4.2647369
S34001709,KW9 6NB,58.012091,-3.8544559
S34001710,IV1 3XF,57.519435,-4.2600369
S34001711,IV2 3PX,57.479706,-4.2187971
S34001712,KW14 7QU,58.585518,-3.5377006
S34001713,IV27 4DG,58.019511,-4.3629234
S34001714,IV2 3LU,57.471765,-4.2074082
S34001715,KW14 7LN,58.595547,-3.5305526
S34001716,IV19 1LH,57.80185,-4.2459359
S34001717,IV3 5LZ,57.480951,-4.2474489
S34001718,IV17 0SB,57.692882,-4.2739026
S34001719,IV1 1SG,57.487802,-4.2136654
S34001720,PH33 6JE,56.813033,-5.1170835
S34001721,PH26 3JW,57.328775,-3.6083141
S34001722,PH21 1LZ,57.127724,-3.9449536
S34001723,IV2 4HR,57.460865,-4.2136034
S34001724,IV4 7BW,57.481817,-4.4599775
S34001725,PH33 7AE,56.61833,-5.5154696
S34001726,IV14 9EN,57.573742,-4.6303635
S34001727,IV51 9PJ,57.41697,-6.197096
S34001728,PH26 3NH,57.300227,-3.6296071
S34001729,IV20 1RG,57.817987,-3.8474559
S34001730,PH38 4NB,56.839333,-5.7752682
S34001731,KW14 8TA,58.594924,-3.2630762
S34001732,PH33 6LX,56.825025,-5.094998
S34001733,IV16 9UZ,57.662696,-4.3536957
S34001734,IV51 9YN,57.621488,-6.3776966
S34001735,IV12 5QW,57.583934,-3.8527019
S34001736,PH23 3NA,57.289898,-3.7912169
S34001737,PH26 3HN,57.333741,-3.6049428
S34001738,IV54 8ND,57.444907,-5.8131657
S34001739,IV12 4EE,57.586025,-3.8741539
S34001740,IV21 2AJ,57.714311,-5.6700019
S34001741,IV2 3DJ,57.462712,-4.2072123
S34001742,IV3 5NU,57.473385,-4.2348421
S34001743,IV2 5PS,57.508574,-4.0322896
S34001744,IV12 5NF,57.581673,-3.8966782
S34001745,IV2 5EP,57.453128,-4.0937855
S34001746,IV6 7UA,57.505673,-4.4522345
S34001747,PH21 1NP,57.077423,-4.0706355
S34001748,IV12 5RQ,57.428887,-3.8938792
S34001749,PH34 4EQ,56.910449,-4.986691
S34001750,IV2 7PF,57.479544,-4.1519623
S34001751,PH21 1HN,57.079158,-4.0498262
S34001752,IV4 7DL,57.483894,-4.4617523
S34001753,KW14 7UY,58.601705,-3.5481692
S34001754,IV19 1RA,57.814141,-4.0691375
S34001755,IV4 7LY,57.291915,-4.8272881
S34001756,KW14 7XD,58.577479,-3.5436767
S34001757,IV2 7PZ,57.484624,-4.1417174
S34001758,IV11 8YB,57.677625,-4.0416439
S34001759,IV7 8JU,57.628699,-4.2579118
S34001760,PH33 7NN,56.849775,-5.1654344
S34001761,IV12 5HX,57.577266,-3.8484829
S34001762,KW1 4QR,58.457578,-3.1067488
S34001763,KW14 8TY,58.591516,-3.3896611
S34001764,IV44 8RQ,57.086198,-5.8798518
S34001765,KW10 6RA,57.974759,-3.9729056
S34001766,IV49 9DA,57.239478,-5.9133583
S34001767,PH33 6AD,56.816889,-5.1127656
S34001768,IV3 5SB,57.472177,-4.2325001
S34001769,IV47 8SP,57.306346,-6.2309563
S34001770,IV17 0SL,57.696436,-4.2495408
S34001771,IV6 7UT,57.538439,-4.5668425
S34001772,IV40 8BQ,57.283914,-5.7126531
S34001773,IV2 7TG,57.487474,-4.1442869
S34001774,IV51 9ET,57.412719,-6.2023915
S34001775,IV15 9TN,57.598277,-4.4255305
S34001776,IV25 3LB,57.880513,-4.0243248
S34001777,PH33 6BD,56.817988,-5.1072675
S34001778,IV12 4UA,57.579176,-3.884623
S34001779,IV17 0PJ,57.690906,-4.2693827
S34001780,IV52 8TL,57.340342,-5.6468389
S34001781,IV2 3TP,57.482379,-4.2016593
S34001782,IV2 6AL,57.37856,-4.2394485
S34001783,KW14 8NF,58.590202,-3.5154548
S34001784,IV40 8EY,57.282805,-5.5348792
S34001785,IV2 5GS,57.471708,-4.1708974
S34001786,KW14 8JD,58.594478,-3.5069679
S34001787,PH32 4DL,57.143571,-4.6853333
S34001788,IV3 8AB,57.488185,-4.2378322
S34001789,KW1 4TD,58.45357,-3.1028358
S34001790,IV51 9PE,57.45322,-6.2575783
S34001791,IV19 1HT,57.814762,-4.0585333
S34001792,PH33 7NJ,56.845455,-5.1461074
S34001793,KW1 4HG,58.445337,-3.0865598
S34001794,IV1 1SY,57.484698,-4.2210686
S34001795,IV23 2QR,57.841052,-5.218852
S34001796,IV15 9TP,57.585188,-4.4323216
S34001797,KW1 5TX,58.384733,-3.1426556
S34001798,IV27 4SL,58.463446,-4.9058289
S34001799,IV2 6DE,57.453688,-4.1732461
S34001800,IV55 8WF,57.463334,-6.5999283
S34001801,IV3 5DQ,57.47741,-4.2317853
S34001802,KW14 7SA,58.55121,-4.0856197
S34001803,KW14 7BY,58.590809,-3.5294338
S34001804,IV2 3SS,57.465211,-4.1999428
S34001805,KW1 4LR,58.442767,-3.0898896
S34001806,IV3 5PN,57.480031,-4.2334632
S34001807,IV18 0LP,57.69973,-4.1626442
S34001808,IV51 9PW,57.469598,-6.4310948
S34001809,IV3 5SR,57.463507,-4.2375071
S34001810,IV2 5BZ,57.471143,-4.1598569
S34001811,IV3 5BU,57.476207,-4.2292099
S34001812,IV2 3HD,57.475107,-4.2238388
S34001813,IV12 5QY,57.53748,-3.9054744
S34001814,IV24 3AR,57.898426,-4.3092516
S34001815,IV2 7JQ,57.514605,-4.0866554
S34001816,IV26 2XA,57.897326,-5.1616644
S34001817,IV2 7QG,57.57336,-4.0414193
S34001818,IV18 0PJ,57.702935,-4.2198669
S34001819,IV7 8JR,57.594412,-4.3639399
S34001820,PH40 4PJ,56.975411,-5.8244938
S34001821,IV1 1PN,57.480399,-4.2248445
S34001822,IV3 5PH,57.469596,-4.236195
S34001823,IV20 1XW,57.764178,-3.9278376
S34001824,IV5 7PY,57.451273,-4.3984983
S34001825,PH22 1SW,57.200922,-3.818125
S34001826,KW1 5HQ,58.43626,-3.0808334
S34001827,IV2 4DS,57.45633,-4.2088448
S34001828,IV6 7QU,57.518385,-4.4644108
S34001829,IV26 2TF,57.900912,-5.1584512
S34001830,IV17 0QH,57.695284,-4.2627429
S34001831,IV20 1XL,57.739487,-3.9676824
S34001832,PH35 4HD,57.108902,-5.385863
S34001833,IV15 9RR,57.602737,-4.4356366
S34001834,KW14 7AA,58.593181,-3.5232918
S34001835,IV3 8EL,57.484732,-4.238939
S34001836,PH33 6UH,56.804852,-5.116748
S34001837,PH20 1BB,57.060395,-4.1280035
S34001838,IV1 3UD,57.528349,-4.3286909
S34001839,IV2 4HH,57.464445,-4.2164878
S34001840,IV4 7BA,57.447607,-4.4613793
S34001841,IV63 6XN,57.327848,-4.4614191
S34001842,IV15 9XB,57.601318,-4.4499868
S34001843,IV3 5QS,57.478664,-4.2406193
S34001844,IV63 6TH,57.332634,-4.5575146
S34001845,PH49 4JS,56.676398,-5.1340452
S34001846,IV15 9UN,57.606324,-4.4276236
S34001847,IV16 9XH,57.67813,-4.3080337
S34001848,IV2 7LD,57.492849,-4.1431003
S34001849,IV3 8ET,57.470836,-4.2558668
S34001850,IV22 2JH,57.84999,-5.5972108
S34001851,PH33 6PR,56.825411,-5.0859804
S34001852,IV51 9LN,57.426769,-6.2698724
S34001853,KW9 6NN,58.007135,-3.8986775
S34001854,IV21 2BX,57.736698,-5.7032516
S34001855,PA16 8LH,55.949793,-4.7684251
S34001856,PA16 7XH,55.956464,-4.7679563
S34001857,PA16 0EQ,55.94743,-4.8253635
S34001858,PA15 1XX,55.951149,-4.7636839
S34001859,PA11 3SX,55.867265,-4.6166499
S34001860,PA19 1RB,55.959979,-4.816728
S34001861,PA19 1BG,55.945568,-4.8596832
S34001862,PA19 1UT,55.955093,-4.8071121
S34001863,PA15 1SN,55.949397,-4.7624536
S34001864,PA14 5HL,55.934899,-4.6983766
S34001865,PA16 0TE,55.942048,-4.8095473
S34001866,PA15 4JU,55.94669,-4.7669221
S34001867,PA15 3JT,55.935101,-4.7392888
S34001868,PA14 6BA,55.923441,-4.6502913
S34001869,PA14 6QF,55.930073,-4.6515929
S34001870,PA16 9AL,55.943172,-4.7838092
S34001871,PA14 5PT,55.932938,-4.6886168
S34001872,PA15 3AB,55.931421,-4.7293417
S34001873,PA15 1NB,55.947263,-4.7574159
S34001874,PA15 2AJ,55.945236,-4.7306023
S34001875,PA15 4HW,55.941462,-4.7687593
S34001876,PA16 0AD,55.9331,-4.8461455
S34001877,PA16 0XS,55.942124,-4.8058209
S34001878,PA16 7HT,55.948699,-4.7870575
S34001879,PA14 5XS,55.926822,-4.6768101
S34001880,PA16 9HY,55.938215,-4.7994684
S34001881,PA15 4QF,55.944091,-4.754163
S34001882,PA15 2QX,55.935055,-4.7080755
S34001883,PA15 2HY,55.938306,-4.7289614
S34001884,PA15 4EJ,55.943292,-4.7625152
S34001885,PA16 8NB,55.952428,-4.7668029
S34001886,PA16 8BD,55.957838,-4.7748321
S34001887,PA16 8PD,55.955025,-4.7759926
S34001888,PA18 6DQ,55.890439,-4.8908466
S34001889,PA14 6JB,55.922785,-4.6640134
S34001890,PA16 0LB,55.943791,-4.8217987
S34001891,PA19 1DU,55.951887,-4.8305426
S34001892,PA14 5EE,55.934507,-4.6879729
S34001893,PA16 0DA,55.900244,-4.8663448
S34001894,PA14 6LW,55.919741,-4.6572257
S34001895,PA19 1NB,55.961732,-4.8190828
S34001896,PA16 7QA,55.960734,-4.7946371
S34001897,PA16 7UP,55.957955,-4.7815702
S34001898,PA16 0FQ,55.905212,-4.8676236
S34001899,PA16 8ER,55.95324,-4.7710264
S34001900,PA19 1LJ,55.954016,-4.8255071
S34001901,PA13 4LH,55.890919,-4.6332136
S34001902,PA16 8HB,55.950036,-4.7708294
S34001903,PA14 6DA,55.92774,-4.6626725
S34001904,PA16 0QH,55.936315,-4.8200858
S34001905,PA15 2TF,55.941121,-4.731738
S34001906,PA16 0NA,55.938756,-4.8175406
S34001907,PA15 4PU,55.94542,-4.7586143
S34001908,PA15 4RJ,55.943015,-4.7403283
S34001909,PA19 1QB,55.956065,-4.8149374
S34001910,PA13 4QW,55.899181,-4.6285102
S34001911,PA16 7NT,55.944942,-4.7969427
S34001912,PA16 9HD,55.937972,-4.7895856
S34001913,PA14 5NQ,55.932559,-4.6783748
S34001914,PA16 9BW,55.943005,-4.7773103
S34001915,EH26 8PH,55.82896,-3.2017661
S34001916,EH26 8BA,55.83479,-3.2193017
S34001917,EH37 5QY,55.8663,-2.968917
S34001918,EH26 9JB,55.828321,-3.2443226
S34001919,EH26 8HZ,55.827987,-3.2184982
S34001920,EH22 4SW,55.873702,-3.0586821
S34001921,EH19 2PG,55.870313,-3.1246075
S34001922,EH19 3PD,55.868987,-3.1153005
S34001923,EH22 2PQ,55.890015,-3.0000949
S34001924,EH18 1AW,55.890124,-3.1060255
S34001925,EH23 4QF,55.830884,-3.0378816
S34001926,EH26 0QH,55.845953,-3.2044306
S34001927,EH26 9DR,55.823479,-3.2244867
S34001928,EH22 1JP,55.893974,-3.0771917
S34001929,EH25 9NT,55.8567,-3.1755597
S34001930,EH22 4EL,55.878123,-3.0533998
S34001931,EH23 4UH,55.845382,-3.0468603
S34001932,EH22 3EY,55.886659,-3.082361
S34001933,EH22 5AA,55.875171,-3.0412687
S34001934,EH22 5LP,55.86963,-3.032379
S34001935,EH23 4AJ,55.848774,-3.0547618
S34001936,EH19 3AQ,55.877969,-3.1017157
S34001937,EH22 5NX,55.870535,-3.0401378
S34001938,EH20 9QG,55.874783,-3.1789671
S34001939,EH22 2PS,55.901656,-3.0449531
S34001940,EH19 2AA,55.875284,-3.1065465
S34001941,EH19 3EN,55.872159,-3.1083914
S34001942,EH19 3LU,55.872694,-3.0967557
S34001943,EH20 9SN,55.880061,-3.1422972
S34001944,EH22 4LD,55.866908,-3.0639782
S34001945,EH20 9LT,55.879047,-3.1575489
S34001946,EH26 0JG,55.837362,-3.2289789
S34001947,EH18 1LY,55.880564,-3.1179184
S34001948,EH22 4AD,55.866861,-3.0516727
S34001949,EH22 2NQ,55.897599,-3.0528242
S34001950,EH22 1NP,55.914173,-3.110582
S34001951,EH19 2HE,55.879214,-3.1062267
S34001952,EH22 3BB,55.891836,-3.0719358
S34001953,EH26 0QF,55.840392,-3.2116204
S34001954,EH22 2LL,55.889577,-3.0462593
S34001955,EH26 0AB,55.831645,-3.2292615
S34001956,EH22 2AE,55.893244,-3.0598379
S34001957,EH37 5UY,55.847553,-2.9773626
S34001958,EH22 2BX,55.892218,-3.0537337
S34001959,EH24 9AH,55.850109,-3.1369139
S34001960,EH19 2AZ,55.875814,-3.1115803
S34001961,EH19 3JB,55.860771,-3.0824717
S34001962,EH20 9DZ,55.881553,-3.1500622
S34001963,EH22 3DW,55.891548,-3.0761491
S34001964,EH25 9PS,55.862639,-3.1537693
S34001965,EH19 3LA,55.871468,-3.1002691
S34001966,EH19 2LY,55.8726,-3.1192557
